asv	kingdom	phylum	class	order	family	genus	species
97a934079c0bc75aea85d401febee69d	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
25909cf38785beb3782825cc78ce77db	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured alpha proteobacterium	uncultured alpha proteobacterium
660ea72e8e9e5e80b3d5c718bafce338	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA
7d1c4903561a92363a373ad7d4f922cb	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	uncultured bacterium
f70e0e9c52b2f74476ef44b8d34c84f7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
b674bcd95fbac1ce0ab2fc8f05fd5361	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	uncultured bacterium
0be903923b464e36378afb647f6492f8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
74f6eb9e167a97a797b70c2499e6de9f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	uncultured bacterium
a0f0613e70374a3aa98ed56bb68f8f70	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
ab5b12bb73ccb2f1c0807ada81fa29de	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
09181e2523910934325e89d2a88550e9	Bacteria	Proteobacteria	Deltaproteobacteria	Rs-K70 termite group	NA	NA	NA
e86b74a483dbacd29ebce50a8bb87cb0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	uncultured bacterium
4e8a8ed6cf216725bfd024e4efe56ffc	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
cbc711bf767a4887edd3c52bbe6bbe24	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
299e0130fdd57515decb8ee4a04eda4f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
49088531a04afb66aeeb6e0db56e4a59	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	Clostridium sp. Culture-1
664a1107607d7b58c0537e6a85133d71	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
095639a88454916d09085796566d880b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001	uncultured bacterium
437c89950e7cda351cdf0bd9962548bd	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
4a1fc9a410a9f6c096aceb90b7f673f8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	NA
a1db06b7afda935ca9bdb3ecf51e8e07	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
9199c0c83693a611370d98fb6c0d6732	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
ff868ae86c2147fffb59798aacc1a2b0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
4442846153301904dcc9f299b4978c9d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	NA
d20031a1e56c5473bb268d6ef537da4d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
7a48356da930e0855788b235634cd034	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	uncultured bacterium
a8a10ac6712e68ed262d599123b06074	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
149e39576e0d23023fb0b4b021633b51	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
72919a3c018501ca6ddbbae7b774f884	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ac3c24cb2fa03a06d70b96eb5b6bd6e2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
44bcc96ac68daf7a48fa00b7a3ef1ac2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
88876ecb859af3b4d9c80756ec1f21c2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
f882bf97056d5e8821f009033b56cd5a	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Neomicrococcus	Ambiguous_taxa
95d70dd8dec435a83115a06724d22061	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
e52912ad005d9b6c7fcb507264844314	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Ambiguous_taxa
8ea896787d47cc2f1aaaa1aaf9ed9a45	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
c33163900c15d6e8ed4ed8205eb8978d	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	NA	NA
7ad64253600db266189bcd58b999935d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
a1f1a24d4d993aa8bc7109e9477f0354	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
668cbda2e8cab984f56351e93185f5db	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
8a74be305260bb9117ce0650a6e0aa76	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	uncultured bacterium
4f45385ed74d92182d236e2453191abb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
2173688f3c2254db2cf905a6c350bf79	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
84ef3df6e411274d958de7c38db5f9bb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
e2bf313a3077c07db9fcb6a7f20663b2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
4773aba83299698e4ae2e5ddb73b4701	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	NA
89af957b9715cc42da7836cb47cb3d7b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
341c5212cde99e70cc88428f5df5c9b7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
ec30a10918fc7ef43669ec157ab6a492	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA
8f25cfc220bd5842a9c8a7615252d7da	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	NA
ce65914ddae623ab0c6b158f52831895	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
b9f7da1ee6205723766cac4350d11e0d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Nitrosomonas	NA
76832aaf3eb81c1ce3baf08bbb4d8f11	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	Ambiguous_taxa
7aebec4e33650d0ac57fe723a94c2c66	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pygmaiobacter	uncultured bacterium
360874d97f8265ce5360f199b2ce59ef	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured bacterium
e4b67e15e61960f3b6d2955124ac7ab3	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	uncultured	gut metagenome
40733116a0868c4d4b6d035e841de299	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
f105bd7b92f5b460e0ef890035f26596	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	uncultured bacterium
6768e7507f69c04b52ef0808dded06bb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	Ambiguous_taxa
50abedf4b4820f81dd9b010ef1bdb4b6	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
ada3ede29e1f4351b725d8300c934db4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
86d5ecb8974777fa5686b4f6f8a2fae2	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	uncultured	NA
3c049842c880030614ec6891b903b04b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	uncultured bacterium
e7f4385fbdded3cbfe3f9997da9866f9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
463458de95f1fb6649096548fd8034e0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
f71e99abfee34a8617b8248a2cce4da5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
5b049ad26bc55d0fec54de1376ac61a8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
9f3dabe8da2d40c83a534873546874b0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
28400033019ee7056b4fc6040af066cd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
2bd1c4668ed4641ac23c1bb96fef31cb	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
101c60367098e827461d609cce8b16e1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
2bb2ef2563d8915a29deab946c6cbf0b	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
e1d098412c88700cbd3c119e7c62f2ca	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	NA
7445c082bea4184fbdc5c63f4aee659f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	NA
99a647f45d0a39d36d36909432601eb5	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
248c6a5a13d28e03f54b5f071824ca3c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
88875289267d3c39209d9d4eeff5af9b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA
4e3f26d816c7a22843399a125d691376	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
cee4fdcf21629283058245381ddbefd2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
643f7629437ede598085cc16e0ffe108	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
64a050e1eea657b8df9c6234b77e230c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
18857582b43f0a9b86bd61005157cdad	Bacteria	NA	NA	NA	NA	NA	NA
1d6b15257a0f7808eba008c351e2756d	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
edb2f3262e1e1f5cec808475a3c3fb96	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	NA
81059160015ee82e4c96e9ad95315318	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
73ed0e1b26a08c77c08394c418209d32	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
c2abea83c2d018c7d888a1ecf9f5785e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Ambiguous_taxa
4e73ad1c6d63966d357608a15df6ebb6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
3709886c07f3d06eed44e6dcde27b8eb	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
d26b5bbeed1716906068f38a1bcba5aa	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
4a0890b69c062f4cc985381cb712fe28	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	NA
aef003cdda89c9c11ead3c6974eeb51f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
d541688a7f040212fecf0e875f705723	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	NA
ea4a607614b65547fe209a5f4ec68ccd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
46f15d27907630e1ed68d06a6cd3b2b4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
62123f628d9501644ffafa5ebecbcc9d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
5a64dbd2b2dfef1798f9387e41bff8ed	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	Ambiguous_taxa
b20146226aa0b5723d1148acfdd8ce47	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
aa0fce548d92e8b9559d735e93343ef7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	NA
11d55a179b657e09eabf13dfd1f78e03	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
c4edea14bf968b9468d97ae54c04746c	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
c1daf8cafc6fba5a30f2ac5d71c30479	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	NA
23307bb6840d5b04b44147c72099b242	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	NA
10ef780c6e54db3bb102e563c985e1fb	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
3d76f5d9fc7dc6bcd003224d2ae0b06c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-004	uncultured bacterium
6a4c92fca76df22c13c1135fb3172c0b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
56b8145b48c5d1736570ffc91b3c147a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ddb4a7f3b35153efb9833c8a98637c73	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
679e8130909217742655d5b2b171edb6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Ambiguous_taxa
a944f4ff63364759e68d4f83bcf681ef	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
4e0296f9000583ed490a271ea2869909	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
b0c22674c30ba0c14c111e533f06856d	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
5e707a12a326e22e0fb53c7844ed3625	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
3c8ca4a1b606a9988bf5b86165a6012c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
e19a8a2440ecc20d53e5b0b6f3de4cbe	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
b2756a4e2d232ac2eb8695164cafa2e6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	GCA-900066225	uncultured bacterium
71ea95e8a4a24bd7d493456e67651137	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
797eb4d8d146bfc5f8c71baf0fda1778	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
9c32e80a55a8f252ac7f373934e6be98	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
f7ac40ce68f2cdf4acd2701e11014b4c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	uncultured bacterium
1ab471c1f937da43597db9c67acf805b	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
3f953f51cb36694ff52d6c53a8ac2ffd	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	uncultured bacterium
71886ab2265d2c913d389bdc9ff7e199	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	NA
3dc8b646c6dcce5dc12479c8fb9f5272	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
bb65072ca914e5f007f11edb0779c6c2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
ba2d99eb70f49e6f1be5ced14f2c882c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
67a7285440effc1a2361a60f226a203c	Bacteria	Proteobacteria	Deltaproteobacteria	Rs-K70 termite group	NA	NA	NA
0daf43ac52cdb360be889c8a0b7db06a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
3c3a71c4318fa992da7848826967fc6c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
61533119cd90ba4f8b16b33d359cfc1a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
4c743a9b28b569f65daa508efa715e84	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-004	uncultured bacterium
a9646e61ddf709da787f7e3ea3f8cb16	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5df58ff91ba8b2b732199a212300a5bf	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	uncultured bacterium
1b908682d087a82397d13154621790d7	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
2f40278d55ec511d75179824678e2643	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
23df7459b79ff20859c6673d60b9c4b2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	uncultured Firmicutes bacterium
b8757813ef03c88dc0b3502bda697503	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
118ba7d01e5ca1da4d278dfc6a8633be	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	uncultured	uncultured bacterium
f30161c107e02c11329663710a036f6c	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	[Eubacterium] brachy group	NA
82bf98ab6dc2b5079e442c247107174c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	uncultured bacterium
28bea3ba6af297d8be3e33130a10349e	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	NA
0da04cbe2befc0b88e48b91c54077da1	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	uncultured bacterium
c0c3f6b879b929032ee452c5ca6fbe80	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
08efe511cf3f4c54607ee166c7465910	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001	NA
8cc270cd3730ccba6545d6d2ee0d1505	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
860c011ec09a86bbcd26cea0a4f9a27d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
cd9742e01c97b0c85b2221904b5bd7a8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
6e01e7b1f5aa46aa59efcdec0085e4bd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
b28eceae5f6fa29b9b82b9bc6aac50a6	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
441010a38d03f8a7d33c88d72dcf3ab6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	NA
5d66ae57722bafcac886bae1bff58de5	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	NA
0308b5e1ebed55f367471e486220f343	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
855b4aa0974e129997ce1f5048afda27	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Lachnospiraceae bacterium 609
78498ceceec4a5409082fe9978ff73b1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA
c4dd7d74dad770f4e3767772d6b070ef	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	uncultured prokaryote
ef909264d0f02abd1ec1e7f381dbdb2d	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
0246885cf7157b74ba80daf1b827b996	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
174be2a3a80247998830814b7b981ce2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
4a71391caab0d47402a6563e86868903	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter	NA
d1e5c224fb52c2d06fb9aebd22d629ad	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
565b4f421328126f98e9f2aff31630f1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	NA
c815a241c7d79dfa613907ea57db6f2c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured Clostridiaceae bacterium
47a7a474e2833b2bfcbb06f533f63da0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	uncultured bacterium
d69e66715ce466d36457a20b3dac8386	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	NA
e6c42d683aad2aac1df2a6b6cc653eb3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Harryflintia	uncultured bacterium
71fd870257d16afef50e2b89b950bd17	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
12256d42bd1a319cb33ee24ca2c8c69a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
29c6426019011e90908801f27d62bd93	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured rumen bacterium
71b452e98eb42d6cdcf426f011e2fd22	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	uncultured bacterium
69e348271cf7df71c7f6431a718b8a72	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
bc8396efc709afb6619ae01a8e59fd1d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
b5778f845fda0792e7a9afa0dc36fd39	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ea86fabd279260494374742cae569ffa	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaeraceae	Z20	uncultured bacterium
b2c5ef9bcc1b8711ced4a39f2d94fe62	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
b080f4d0bce54eb11d330edf35e1306c	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
688ae429a6b63453a191b42023a1c621	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
7e16be2325f6afc48228898fd3d573fd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
